vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
,,,,,,,,,,,,,,1,2488320,2023-12-08 18:09:46.518926,2023-12-08 18:13:47.680719,1,2023-12-08 18:13:47.719674,2023-12-08 18:13:57.663092,1,27997.509164587562,905.7740607854762,28903.283225373038
,,,,,,,,,,,,,,1,2488320,2023-12-08 18:13:57.740117,2023-12-08 18:16:21.089885,1,2023-12-08 18:16:21.124606,2023-12-08 18:16:27.961802,1,15328.478034745898,484.8631769350001,15813.341211680898
,,,,,,,,,,,,,,1,2488320,2023-12-08 18:16:28.034157,2023-12-08 18:18:14.355025,1,2023-12-08 18:18:14.389580,2023-12-08 18:18:18.924323,1,9886.550551217473,313.61004370294876,10200.160594920422
,,,,,,,,,,,,,,1,2488320,2023-12-08 18:18:18.995262,2023-12-08 18:19:44.974647,1,2023-12-08 18:19:45.005805,2023-12-08 18:19:48.939247,1,7203.938253462121,286.69819970870253,7490.636453170823
,,,,,,,,,,,,,,1,2488320,2023-12-08 18:19:49.005049,2023-12-08 18:21:08.581681,1,2023-12-08 18:21:08.612750,2023-12-08 18:21:12.346069,1,6029.891497767916,283.52420811535717,6313.415705883273
