vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
,,,,,,,,,,,,,,1,2488320,2023-12-08 18:41:39.789647,2023-12-08 18:44:18.332610,1,2023-12-08 18:44:18.370158,2023-12-08 18:44:30.314513,1,18929.90129359704,1001.6267990197845,19931.528092616823
,,,,,,,,,,,,,,1,2488320,2023-12-08 18:44:30.385847,2023-12-08 18:46:02.063341,1,2023-12-08 18:46:02.097113,2023-12-08 18:46:09.634942,1,10600.539836325946,528.766951205596,11129.306787531543
,,,,,,,,,,,,,,1,2488320,2023-12-08 18:46:09.705825,2023-12-08 18:47:05.826186,1,2023-12-08 18:47:05.857782,2023-12-08 18:47:09.791707,1,4816.846354083048,219.03898593367575,5035.885340016724
,,,,,,,,,,,,,,1,2488320,2023-12-08 18:47:09.870044,2023-12-08 18:47:55.377694,1,2023-12-08 18:47:55.409012,2023-12-08 18:47:58.241401,1,3613.4334836236267,171.4389372625846,3784.8724208862113
,,,,,,,,,,,,,,1,2488320,2023-12-08 18:47:58.307854,2023-12-08 18:48:40.416535,1,2023-12-08 18:48:40.447284,2023-12-08 18:48:42.777470,1,3127.3853856839396,153.2311530996381,3280.6165387835777
