vid,category,resolution,width,height,pixfmt,framerate,bitrate_rawvideo (kb/s),bitrate_encoded (kb/s),PSNR,VMAF,QP,encoding_elapsed_time,decoding_elapsed_time,duplicate_count,duplicate_bitrate_rawvideo (kb/s),start_time_encode,end_time_encode,count_encode,start_time_decode,end_time_decode,count_decode,target_encode_energy,decode_energy,total_energy
,,,,,,,,,,,,,,1,2488320,2023-12-09 11:07:05.074267,2023-12-09 11:08:02.681622,1,2023-12-09 11:08:02.715991,2023-12-09 11:08:09.552733,1,5579.337325336943,651.9509893138181,6231.288314650761
,,,,,,,,,,,,,,1,2488320,2023-12-09 11:08:09.625331,2023-12-09 11:08:56.988495,1,2023-12-09 11:08:57.019906,2023-12-09 11:09:00.952855,1,4555.553300849225,374.8278326722433,4930.381133521468
,,,,,,,,,,,,,,1,2488320,2023-12-09 11:09:01.022485,2023-12-09 11:09:27.734039,1,2023-12-09 11:09:27.763763,2023-12-09 11:09:30.394093,1,3040.304583004226,252.139781904625,3292.444364908851
,,,,,,,,,,,,,,1,2488320,2023-12-09 11:09:30.462895,2023-12-09 11:09:52.121338,1,2023-12-09 11:09:52.151068,2023-12-09 11:09:54.182509,1,1858.3846283419862,168.0441413826111,2026.4287697245973
,,,,,,,,,,,,,,1,2488320,2023-12-09 11:09:54.253576,2023-12-09 11:10:15.214701,1,2023-12-09 11:10:15.243351,2023-12-09 11:10:16.973581,1,1415.9831370597,127.09815739018669,1543.0812944498869
