2023-07-05 12:12:54.708,7.8104e1
2023-07-05 12:12:55.515,7.8861e1
2023-07-05 12:12:56.371,7.9227e1
2023-07-05 12:12:56.836,8.0668e1
2023-07-05 12:12:57.320,8.0991e1
2023-07-05 12:12:57.834,8.0778e1
2023-07-05 12:12:58.318,7.9958e1
2023-07-05 12:12:58.832,8.0285e1
2023-07-05 12:12:59.316,7.8862e1
2023-07-05 12:12:59.830,7.8962e1
2023-07-05 12:13:00.314,7.8017e1
2023-07-05 12:13:00.828,7.8322e1
2023-07-05 12:13:01.312,7.8388e1
2023-07-05 12:13:01.826,7.9812e1
2023-07-05 12:13:02.310,7.9409e1
2023-07-05 12:13:02.824,8.1000e1
2023-07-05 12:13:03.308,8.0253e1
2023-07-05 12:13:03.822,8.2036e1
2023-07-05 12:13:04.306,7.9602e1
2023-07-05 12:13:04.820,7.9626e1
2023-07-05 12:13:05.304,7.8311e1
2023-07-05 12:13:05.818,7.8400e1
2023-07-05 12:13:06.301,7.7820e1
2023-07-05 12:13:06.816,7.8472e1
2023-07-05 12:13:07.299,7.8665e1
2023-07-05 12:13:07.814,8.0489e1
2023-07-05 12:13:08.297,7.9959e1
2023-07-05 12:13:08.812,8.1916e1
2023-07-05 12:13:09.295,8.0161e1
2023-07-05 12:13:09.810,8.0519e1
2023-07-05 12:13:10.293,7.9253e1
2023-07-05 12:13:10.808,7.9642e1
2023-07-05 12:13:11.291,7.8234e1
2023-07-05 12:13:11.806,7.8363e1
2023-07-05 12:13:12.289,7.8120e1
2023-07-05 12:13:12.804,7.8888e1
2023-07-05 12:13:13.288,7.9098e1
2023-07-05 12:13:13.802,8.1507e1
2023-07-05 12:13:14.285,8.0085e1
2023-07-05 12:13:14.800,8.1278e1
2023-07-05 12:13:15.283,8.0629e1
2023-07-05 12:13:15.798,8.0065e1
2023-07-05 12:13:16.281,7.9531e1
2023-07-05 12:13:16.796,7.8472e1
2023-07-05 12:13:17.279,7.8153e1
2023-07-05 12:13:17.794,7.8085e1
2023-07-05 12:13:18.277,7.8354e1
2023-07-05 12:13:18.792,7.9733e1
2023-07-05 12:13:19.275,7.9687e1
2023-07-05 12:13:19.790,8.0988e1
2023-07-05 12:13:20.273,8.0466e1
2023-07-05 12:13:20.788,8.0271e1
2023-07-05 12:13:21.271,8.0588e1
2023-07-05 12:13:21.786,7.9439e1
2023-07-05 12:13:22.270,7.9253e1
2023-07-05 12:13:22.784,7.8172e1
2023-07-05 12:13:23.268,7.8486e1
2023-07-05 12:13:23.783,7.8253e1
2023-07-05 12:13:24.266,7.9035e1
2023-07-05 12:13:24.781,7.9207e1
2023-07-05 12:13:25.264,8.1259e1
2023-07-05 12:13:25.779,8.0176e1
2023-07-05 12:13:26.263,8.0941e1
2023-07-05 12:13:26.777,7.9985e1
2023-07-05 12:13:27.261,8.0290e1
2023-07-05 12:13:27.776,7.8985e1
2023-07-05 12:13:28.259,7.8415e1
2023-07-05 12:13:28.774,7.8054e1
2023-07-05 12:13:29.257,7.8613e1
2023-07-05 12:13:29.772,7.8417e1
2023-07-05 12:13:30.256,7.9563e1
2023-07-05 12:13:30.771,7.9608e1
2023-07-05 12:13:31.254,8.1036e1
2023-07-05 12:13:31.769,8.0299e1
2023-07-05 12:13:32.253,8.1474e1
2023-07-05 12:13:32.767,7.9608e1
2023-07-05 12:13:33.251,7.9729e1
2023-07-05 12:13:33.766,7.8492e1
2023-07-05 12:13:34.249,7.8501e1
2023-07-05 12:13:34.764,7.8025e1
2023-07-05 12:13:35.248,7.9109e1
2023-07-05 12:13:35.763,7.8647e1
2023-07-05 12:13:36.246,8.0218e1
2023-07-05 12:13:36.761,7.9841e1
2023-07-05 12:13:37.245,8.0337e1
2023-07-05 12:13:37.759,8.0181e1
2023-07-05 12:13:38.243,8.1475e1
2023-07-05 12:13:38.758,7.9261e1
2023-07-05 12:13:39.241,7.8951e1
2023-07-05 12:13:39.756,7.8352e1
2023-07-05 12:13:40.240,7.8233e1
2023-07-05 12:13:40.755,7.8044e1
2023-07-05 12:13:41.238,7.9367e1
2023-07-05 12:13:41.753,7.9123e1
2023-07-05 12:13:42.237,8.0443e1
2023-07-05 12:13:42.751,8.0129e1
2023-07-05 12:13:43.235,8.1291e1
2023-07-05 12:13:43.750,8.0028e1
2023-07-05 12:13:44.233,8.0297e1
2023-07-05 12:13:44.748,7.8996e1
2023-07-05 12:13:45.232,7.8699e1
2023-07-05 12:13:45.747,7.8079e1
2023-07-05 12:13:46.230,7.8243e1
2023-07-05 12:13:46.745,7.8371e1
2023-07-05 12:13:47.229,7.9170e1
2023-07-05 12:13:47.744,7.9997e1
2023-07-05 12:13:48.228,8.0347e1
2023-07-05 12:13:48.743,8.1050e1
2023-07-05 12:13:49.226,8.1073e1
2023-07-05 12:13:49.741,8.0439e1
2023-07-05 12:13:50.216,7.9482e1
2023-07-05 12:13:51.419,7.8131e1
2023-07-05 12:13:52.255,7.8253e1
2023-07-05 12:13:52.770,7.9438e1
2023-07-05 12:13:53.253,7.9459e1
2023-07-05 12:13:53.768,8.0534e1
2023-07-05 12:13:54.252,8.1117e1
2023-07-05 12:13:54.767,8.1031e1
2023-07-05 12:13:55.251,8.1225e1
2023-07-05 12:13:55.766,7.9857e1
2023-07-05 12:13:56.250,7.8995e1
2023-07-05 12:13:56.765,7.8330e1
2023-07-05 12:13:57.249,7.8206e1
2023-07-05 12:13:57.764,7.8650e1
2023-07-05 12:13:58.248,7.8779e1
2023-07-05 12:13:58.762,7.9510e1
2023-07-05 12:13:59.246,7.9746e1
2023-07-05 12:13:59.761,8.0781e1
2023-07-05 12:14:00.245,8.0391e1
2023-07-05 12:14:00.760,8.1241e1
2023-07-05 12:14:01.244,7.9848e1
2023-07-05 12:14:01.759,7.9194e1
2023-07-05 12:14:02.243,7.8684e1
2023-07-05 12:14:02.758,7.8136e1
2023-07-05 12:14:03.242,7.8321e1
2023-07-05 12:14:03.757,7.8337e1
2023-07-05 12:14:04.240,7.8866e1
2023-07-05 12:14:04.755,7.9695e1
2023-07-05 12:14:05.239,8.0064e1
2023-07-05 12:14:05.754,8.1988e1
2023-07-05 12:14:06.238,8.0116e1
2023-07-05 12:14:06.753,8.0865e1
2023-07-05 12:14:07.237,7.9228e1
2023-07-05 12:14:07.752,7.9280e1
2023-07-05 12:14:08.236,7.8110e1
2023-07-05 12:14:08.751,7.8257e1
2023-07-05 12:14:09.235,7.8120e1
2023-07-05 12:14:09.750,7.9458e1
2023-07-05 12:14:10.233,7.9054e1
2023-07-05 12:14:10.748,8.0258e1
2023-07-05 12:14:11.232,8.0409e1
2023-07-05 12:14:11.747,8.1115e1
2023-07-05 12:14:12.231,8.0635e1
2023-07-05 12:14:12.746,8.0438e1
2023-07-05 12:14:13.230,7.9296e1
2023-07-05 12:14:13.745,7.8457e1
2023-07-05 12:14:14.229,7.8109e1
2023-07-05 12:14:14.744,7.8095e1
2023-07-05 12:14:15.228,7.8474e1
2023-07-05 12:14:15.743,7.9014e1
2023-07-05 12:14:16.226,7.9614e1
2023-07-05 12:14:16.741,8.0125e1
2023-07-05 12:14:17.225,8.1075e1
2023-07-05 12:14:17.740,8.1300e1
2023-07-05 12:14:18.224,8.0293e1
2023-07-05 12:14:18.739,7.9858e1
2023-07-05 12:14:19.223,7.9167e1
2023-07-05 12:14:19.738,7.8217e1
2023-07-05 12:14:20.222,7.8274e1
2023-07-05 12:14:20.737,7.8313e1
2023-07-05 12:14:21.220,7.9490e1
2023-07-05 12:14:21.735,7.9482e1
2023-07-05 12:14:22.219,8.0542e1
2023-07-05 12:14:22.734,8.0789e1
2023-07-05 12:14:23.218,8.0989e1
2023-07-05 12:14:23.733,8.0744e1
2023-07-05 12:14:24.217,7.9967e1
2023-07-05 12:14:24.732,7.8914e1
2023-07-05 12:14:25.216,7.8291e1
2023-07-05 12:14:25.731,7.8115e1
2023-07-05 12:14:26.215,7.8138e1
2023-07-05 12:14:26.730,7.8552e1
2023-07-05 12:14:27.213,7.9816e1
2023-07-05 12:14:27.728,8.0019e1
2023-07-05 12:14:28.212,8.0883e1
2023-07-05 12:14:28.727,8.1140e1
2023-07-05 12:14:29.211,8.1001e1
2023-07-05 12:14:29.726,8.0096e1
2023-07-05 12:14:30.210,7.9421e1
2023-07-05 12:14:30.725,7.9043e1
2023-07-05 12:14:31.209,7.8094e1
2023-07-05 12:14:31.724,7.8225e1
2023-07-05 12:14:32.208,7.9054e1
2023-07-05 12:14:32.723,7.8908e1
2023-07-05 12:14:33.206,8.0122e1
2023-07-05 12:14:33.721,8.0003e1
2023-07-05 12:14:34.205,8.0524e1
2023-07-05 12:14:34.720,8.0735e1
2023-07-05 12:14:35.204,7.9847e1
2023-07-05 12:14:35.719,8.0021e1
2023-07-05 12:14:36.202,7.8602e1
2023-07-05 12:14:36.717,7.8489e1
2023-07-05 12:14:37.201,7.7950e1
2023-07-05 12:14:37.716,7.8740e1
2023-07-05 12:14:38.199,7.8824e1
2023-07-05 12:14:38.714,7.9867e1
2023-07-05 12:14:39.198,7.9779e1
2023-07-05 12:14:39.712,8.1790e1
2023-07-05 12:14:40.196,8.0293e1
2023-07-05 12:14:40.711,8.1540e1
2023-07-05 12:14:41.194,7.9450e1
2023-07-05 12:14:41.709,7.9540e1
2023-07-05 12:14:42.193,7.8227e1
2023-07-05 12:14:42.708,7.8156e1
2023-07-05 12:14:43.191,7.8201e1
2023-07-05 12:14:43.706,7.8590e1
2023-07-05 12:14:44.190,7.8935e1
2023-07-05 12:14:44.704,8.0467e1
2023-07-05 12:14:45.188,7.9913e1
2023-07-05 12:14:45.703,8.1330e1
2023-07-05 12:14:46.186,7.9966e1
2023-07-05 12:14:46.701,8.0327e1
2023-07-05 12:14:47.185,7.9270e1
2023-07-05 12:14:47.700,7.9178e1
2023-07-05 12:14:48.183,7.8209e1
2023-07-05 12:14:48.698,7.8849e1
2023-07-05 12:14:49.182,7.8243e1
2023-07-05 12:14:49.696,7.8739e1
2023-07-05 12:14:50.170,7.9296e1
2023-07-05 12:14:51.373,8.1030e1
2023-07-05 12:14:52.208,8.0674e1
2023-07-05 12:14:52.723,7.9403e1
2023-07-05 12:14:53.207,7.8894e1
2023-07-05 12:14:53.722,7.8425e1
2023-07-05 12:14:54.205,7.8101e1
2023-07-05 12:14:54.720,7.8168e1
2023-07-05 12:14:55.204,7.8611e1
2023-07-05 12:14:55.718,7.9900e1
2023-07-05 12:14:56.202,7.9909e1
2023-07-05 12:14:56.717,8.0861e1
2023-07-05 12:14:57.200,8.1106e1
2023-07-05 12:14:57.715,8.0220e1
2023-07-05 12:14:58.198,8.0386e1
2023-07-05 12:14:58.713,7.9675e1
2023-07-05 12:14:59.196,7.8466e1
2023-07-05 12:14:59.711,7.8206e1
2023-07-05 12:15:00.194,7.8148e1
2023-07-05 12:15:00.709,7.8744e1
2023-07-05 12:15:01.192,7.8895e1
2023-07-05 12:15:01.707,7.9401e1
2023-07-05 12:15:02.191,8.0439e1
2023-07-05 12:15:02.706,8.0299e1
2023-07-05 12:15:03.189,8.1731e1
2023-07-05 12:15:03.704,8.0045e1
2023-07-05 12:15:04.187,7.9363e1
2023-07-05 12:15:04.702,7.8667e1
2023-07-05 12:15:05.186,7.8371e1
2023-07-05 12:15:05.700,7.7960e1
2023-07-05 12:15:06.184,7.8977e1
2023-07-05 12:15:06.698,7.8682e1
